tracklet_id,flight_id,cls,n_steps,n_obs,mean_dir_deg,R,rayleigh_p,median_inlier,disp_px,trusted
1585,177,0,21,22,71.38,0.368,0.05642,0.8652,436.8,False
1586,177,0,32,33,356.48,0.1223,0.623329,0.8691,90.09,False
1587,177,0,27,28,16.69,0.1994,0.345169,0.8688,3.39,False
1588,177,0,17,18,302.23,0.1666,0.630644,0.8652,9.5,False
1589,177,0,15,16,42.54,0.394,0.096188,0.8688,326.54,False
1590,177,0,29,30,42.14,0.2859,0.092695,0.8694,165.81,False
1591,177,0,10,11,43.3,0.2154,0.640171,0.8808,71.52,False
1592,177,0,3,4,18.92,0.2682,0.831772,0.8384,52.51,False
1593,177,0,19,20,0.23,0.1271,0.740752,0.8709,239.87,False
1594,177,0,16,17,83.87,0.332,0.17255,0.8748,145.35,False
1595,177,0,21,22,84.78,0.2091,0.403966,0.8694,238.37,False
1596,177,0,5,6,108.79,0.2009,0.832151,0.8574,5.05,False
1597,177,0,15,16,70.61,0.5334,0.011613,0.8709,430.35,True
1598,177,0,14,15,86.12,0.366,0.154019,0.8546,235.71,False
1599,177,0,12,13,228.84,0.1042,0.882275,0.8355,4.84,False
1600,177,0,1,2,82.35,1.0,0.512221,0.7979,3.43,False
1601,178,0,5,6,118.04,0.2169,0.806823,0.7801,66.26,False
1602,178,0,6,7,154.83,0.5184,0.2055,0.7681,787.73,False
1603,178,0,13,14,142.35,0.4911,0.040276,0.7279,728.38,False
1604,178,0,4,5,109.94,0.4772,0.430271,0.7681,213.66,False
1605,178,0,7,8,152.47,0.1105,0.923419,0.7458,120.09,False
1606,178,0,7,8,337.69,0.1551,0.854211,0.7458,178.65,False
1607,178,0,4,5,101.56,0.4723,0.438197,0.7515,215.94,False
1608,178,0,8,9,36.61,0.1872,0.76698,0.7312,156.72,False
1609,178,0,4,5,118.05,0.4384,0.493803,0.7515,31.01,False
1610,178,0,6,7,83.9,0.4934,0.240837,0.7401,75.91,False
1611,178,0,29,30,300.02,0.1489,0.529702,0.7344,995.3,False
1612,178,0,2,3,117.31,0.7847,0.338911,0.6854,141.49,False
1613,178,0,15,16,300.55,0.1888,0.593772,0.7965,69.42,False
1614,178,0,13,14,316.45,0.2074,0.580856,0.7866,139.89,False
1615,178,0,15,16,325.49,0.259,0.372032,0.7965,104.03,False
1616,178,0,40,41,301.99,0.2278,0.125252,0.7721,1049.15,False
1617,178,0,15,16,313.87,0.3178,0.222595,0.7965,74.99,False
1618,178,0,15,16,285.62,0.2613,0.365345,0.7965,19.28,False
1619,178,0,23,24,325.87,0.2974,0.130697,0.7835,922.85,False
1620,178,0,7,8,352.27,0.4753,0.211277,0.7965,231.23,False
1621,178,0,23,24,324.66,0.3331,0.076669,0.7835,987.15,False
1622,178,0,10,11,326.88,0.4371,0.148715,0.8307,172.74,False
1623,178,0,12,13,28.78,0.1805,0.685518,0.7918,11.13,False
1624,178,0,13,14,1.95,0.3666,0.17585,0.7866,9.43,False
1625,178,0,6,7,329.12,0.2718,0.66098,0.8527,259.4,False
1626,178,0,3,4,289.94,0.3333,0.750879,0.8688,24.66,False
1627,178,0,3,4,125.83,0.2863,0.810418,0.8672,2.76,False
1628,178,0,9,10,76.43,0.4473,0.167078,0.797,277.14,False
1629,178,0,16,17,155.63,0.1946,0.553047,0.7659,127.86,False
1630,178,0,13,14,79.04,0.1867,0.644192,0.7756,210.73,False
1631,178,0,10,11,89.6,0.3689,0.262396,0.8006,132.45,False
1632,178,0,14,15,135.05,0.3409,0.198878,0.7717,130.36,False
1633,178,0,14,15,179.27,0.2296,0.486216,0.7717,154.0,False
1634,178,0,12,13,83.59,0.2736,0.416033,0.7717,66.58,False
1635,179,1,52,53,282.26,0.1329,0.400985,0.2646,1897.13,False
1636,179,1,22,23,201.35,0.3231,0.099729,0.264,781.7,False
1637,179,1,30,31,355.6,0.1562,0.484891,0.3002,720.47,False
1638,179,1,10,11,35.96,0.5821,0.029403,0.3188,46.58,False
1639,180,1,32,33,117.47,0.0804,0.815563,0.1779,2069.02,False
1640,180,1,7,8,83.25,0.4091,0.321601,0.3483,24.25,False
1641,180,1,33,34,158.6,0.1097,0.675509,0.2667,27.16,False
1642,180,1,21,22,26.01,0.4788,0.006764,0.3222,886.81,False
1643,181,1,39,40,46.75,0.1254,0.54434,0.2948,1335.64,False
1644,181,1,9,10,187.33,0.281,0.504383,0.2948,7.44,False
1645,181,1,35,36,19.55,0.2426,0.127337,0.2783,827.43,False
1646,181,1,9,10,8.81,0.8763,0.000125,0.255,44.27,False
1647,182,1,39,40,38.22,0.1871,0.256802,0.262,1228.04,False
1648,182,1,7,8,208.9,0.6495,0.046219,0.279,20.94,False
1649,182,1,12,13,279.66,0.1872,0.665931,0.2442,10.89,False
1650,182,1,25,26,178.47,0.0886,0.824861,0.2397,667.95,False
1651,182,1,9,10,88.72,0.1357,0.854316,0.3267,13.68,False
1652,183,1,55,56,105.54,0.1328,0.381069,0.2836,1110.26,False
1653,183,1,5,6,284.67,0.1804,0.862476,0.2113,14.71,False
1654,183,1,43,44,42.3,0.1602,0.333536,0.2836,865.16,False
1655,183,1,7,8,27.75,0.2734,0.609445,0.2356,53.89,False
1656,184,1,61,62,140.18,0.1371,0.318781,0.2101,1709.79,False
1657,184,1,7,8,213.03,0.3971,0.344366,0.2175,11.28,False
1658,184,1,35,36,199.88,0.3131,0.031162,0.2109,128.48,False
1659,184,1,0,1,,0.0,1.0,0.0,0.0,False
1660,184,1,11,12,181.27,0.5555,0.02962,0.1815,502.08,False
1661,185,1,27,28,42.56,0.4047,0.010786,0.1977,148.84,False
1662,185,1,7,8,281.2,0.1476,0.86716,0.1863,3.75,False
1663,185,1,9,10,323.82,0.2448,0.596299,0.2249,12.66,False
1664,186,1,29,30,242.81,0.4982,0.000514,0.2217,105.55,False
1665,186,1,10,11,149.53,0.1372,0.835401,0.231,106.01,False
1666,186,1,46,47,314.69,0.0419,0.923367,0.2132,748.61,False
1667,186,1,12,13,127.0,0.12,0.846879,0.2449,258.27,False
1668,187,1,31,32,29.19,0.0441,0.942444,0.2744,388.94,False
1669,187,1,47,48,164.11,0.1905,0.182196,0.229,1104.7,False
1670,187,1,21,22,71.57,0.2649,0.231227,0.3438,207.36,False
1671,188,0,5,6,8.16,0.4574,0.370977,0.3845,102.36,False
1672,188,0,38,39,165.78,0.0605,0.871679,0.8042,127.52,False
1673,188,0,49,50,324.62,0.0238,0.972937,0.8082,78.16,False
1674,188,0,28,29,46.34,0.1916,0.361154,0.8236,141.99,False
1675,188,0,49,50,305.36,0.0919,0.663196,0.8028,30.72,False
1676,188,0,37,38,99.89,0.0983,0.702093,0.8056,6.74,False
1677,188,0,17,18,38.77,0.3925,0.071048,0.6722,7.18,False
1678,188,0,13,14,56.14,0.3373,0.231529,0.6546,14.45,False
1679,189,0,28,29,348.05,0.061,0.902779,0.7925,659.15,False
1680,189,0,8,9,258.59,0.8472,0.000986,0.8547,382.49,True
1681,189,0,8,9,318.41,0.2683,0.577229,0.8547,534.56,False
1682,189,0,8,9,270.0,0.2307,0.667297,0.8547,163.32,False
1683,189,0,19,20,130.25,0.2314,0.366535,0.7842,287.78,False
1684,189,0,10,11,205.51,0.1123,0.886618,0.8191,278.12,False
1685,189,0,7,8,357.8,0.2051,0.758424,0.7957,163.92,False
1686,189,0,44,45,129.41,0.1064,0.610413,0.3484,1194.61,False
1687,189,0,1,2,282.56,1.0,0.512221,0.8506,9.8,False
1688,189,0,2,3,272.13,0.9772,0.154656,0.6691,7.26,False
1689,189,0,5,6,66.7,0.6648,0.106996,0.7032,391.06,False
1690,189,0,1,2,89.81,1.0,0.512221,0.7842,4.6,False
1691,189,0,22,23,279.71,0.1143,0.754423,0.2608,52.89,False
1692,189,0,7,8,36.3,0.3077,0.532634,0.1074,48.87,False
1693,190,0,32,33,171.44,0.201,0.276373,0.6893,81.12,False
1694,190,0,8,9,252.6,0.2878,0.530427,0.553,40.03,False
1695,190,0,15,16,164.11,0.1864,0.601633,0.7773,314.58,False
1696,190,0,29,30,320.75,0.0296,0.975359,0.8045,314.75,False
1697,190,0,33,34,319.65,0.0755,0.830579,0.827,10.5,False
1698,190,0,5,6,270.34,0.4282,0.421641,0.8704,10.33,False
1699,190,0,8,9,87.39,0.2306,0.667534,0.5518,241.73,False
1700,190,0,1,2,192.22,1.0,0.512221,0.4682,210.8,False
1701,191,0,26,27,255.65,0.3151,0.074592,0.7989,107.83,False
1702,191,0,21,22,263.77,0.3189,0.11776,0.7775,41.43,False
1703,191,0,56,57,1.33,0.1667,0.211795,0.7883,774.23,False
1704,191,0,40,41,330.96,0.1142,0.596474,0.8392,299.42,False
1705,191,0,5,6,212.49,0.5421,0.240702,0.8374,3.3,False
1706,192,0,8,9,195.35,0.2351,0.656774,0.5413,3.55,False
1707,192,0,32,33,216.81,0.251,0.133164,0.5496,1048.3,False
1708,192,0,16,17,249.19,0.2907,0.262395,0.6406,616.84,False
1709,192,0,6,7,213.87,0.3586,0.481757,0.5886,280.04,False
1710,192,0,7,8,282.4,0.2582,0.643601,0.6241,161.12,False
1711,192,0,6,7,96.97,0.0675,0.975195,0.6717,75.96,False
1712,192,0,9,10,197.9,0.138,0.849734,0.6004,10.92,False
1713,192,0,21,22,209.83,0.4438,0.014233,0.1448,3482.86,False
1714,192,0,10,11,159.82,0.196,0.691841,0.3102,778.3,False
1715,193,0,29,30,252.44,0.0965,0.766426,0.7013,657.85,False
1716,193,0,19,20,305.92,0.2005,0.471704,0.7267,237.47,False
1717,193,0,37,38,359.44,0.0392,0.945384,0.3178,1896.78,False
1718,193,0,3,4,145.59,0.5287,0.47276,0.6643,4.78,False
1719,193,0,17,18,97.69,0.4429,0.03314,0.1129,2387.18,False
1720,193,0,1,2,126.42,1.0,0.512221,0.1548,1.06,False
1721,194,0,17,18,232.86,0.2149,0.462472,0.7125,12.37,False
1722,194,0,26,27,251.12,0.0551,0.925486,0.655,483.09,False
1723,194,0,8,9,122.43,0.6239,0.039014,0.7967,17.8,True
1724,194,0,1,2,91.02,1.0,0.512221,0.7018,6.02,False
1725,194,0,8,9,83.92,0.4719,0.170788,0.0669,518.58,False
1726,194,0,2,3,315.86,0.4198,0.756899,0.1649,111.05,False
1727,194,0,3,4,247.86,0.8189,0.134274,0.1182,21.46,False
1728,194,0,13,14,224.45,0.2822,0.362297,0.5523,446.2,False
1729,194,0,5,6,103.12,0.1638,0.885221,0.0755,225.27,False
1730,194,0,2,3,278.92,0.1466,0.967342,0.2458,7.44,False
1731,195,0,15,16,153.15,0.1921,0.582756,0.7707,422.53,False
1732,195,0,19,20,100.09,0.4237,0.030832,0.6037,401.92,False
1733,195,0,3,4,49.35,0.4582,0.575083,0.9118,3.42,False
1734,195,0,7,8,142.02,0.3573,0.424642,0.8771,3.62,False
1735,195,0,1,2,19.22,1.0,0.512221,0.9226,4.43,False
1736,195,0,7,8,32.81,0.2749,0.606078,0.8612,477.76,False
1737,195,0,14,15,343.08,0.1734,0.664201,0.5262,1887.29,False
1738,195,0,7,8,233.13,0.3703,0.397713,0.6514,729.75,False
1739,195,0,18,19,264.53,0.1898,0.529347,0.5057,771.44,False
1740,195,0,3,4,301.93,0.8635,0.101295,0.6514,21.06,False
1741,195,0,16,17,160.02,0.0829,0.898856,0.248,407.75,False
1742,195,0,1,2,0.03,1.0,0.512221,0.2472,254.97,False
1743,196,0,23,24,225.18,0.0316,0.977787,0.7921,640.23,False
1744,196,0,20,21,317.08,0.1511,0.639005,0.6094,121.78,False
1745,196,0,11,12,153.21,0.1809,0.707164,0.8241,9.03,False
1746,196,0,14,15,43.45,0.4226,0.080173,0.4587,360.61,False
1747,196,0,1,2,52.46,1.0,0.512221,0.5022,2.46,False
1748,196,0,3,4,312.9,0.8336,0.122772,0.5513,14.0,False
1749,196,0,13,14,226.94,0.3895,0.139412,0.3235,890.69,False
1750,196,0,10,11,110.51,0.1381,0.833484,0.3533,394.16,False
1751,197,0,9,10,28.68,0.6217,0.025953,0.8396,7.08,True
1752,197,0,19,20,0.25,0.2359,0.351991,0.7299,479.02,False
1753,197,0,26,27,168.22,0.2331,0.245608,0.6093,672.36,False
1754,197,0,5,6,123.15,0.2355,0.776132,0.7714,6.55,False
1755,197,0,4,5,265.6,0.2373,0.818334,0.708,3.22,False
1756,197,0,1,2,56.85,1.0,0.512221,0.8187,3.98,False
1757,197,0,11,12,36.31,0.1746,0.724259,0.352,8.01,False
1758,197,0,10,11,149.47,0.513,0.068687,0.3647,857.77,False
1759,198,1,30,31,188.19,0.0429,0.947154,0.5039,37.32,False
1760,198,1,30,31,340.01,0.0476,0.935386,0.5039,39.49,False
1761,198,1,26,27,17.1,0.0285,0.979493,0.6182,53.8,False
1762,198,1,54,55,260.38,0.0569,0.84067,0.558,34.2,False
1763,198,1,21,22,3.25,0.2382,0.307467,0.6933,40.59,False
1764,198,1,27,28,20.62,0.0563,0.919354,0.5402,41.12,False
1765,198,1,30,31,314.99,0.042,0.949337,0.4929,22.35,False
1766,198,1,19,20,53.13,0.0376,0.974181,0.4085,10.4,False
1767,198,1,18,19,105.69,0.1158,0.790031,0.3845,43.01,False
1768,198,1,1,2,280.9,1.0,0.512221,0.1327,46.91,False
1769,199,1,34,35,33.17,0.1228,0.60247,0.537,59.68,False
1770,199,1,33,34,14.96,0.1402,0.526366,0.5461,14.01,False
1771,199,1,30,31,252.7,0.2182,0.241292,0.4188,522.75,False
1772,199,1,20,21,328.31,0.1631,0.593164,0.4228,26.05,False
1773,200,1,11,12,248.18,0.2494,0.515109,0.2711,141.81,False
1774,201,0,25,26,8.1,0.1331,0.646663,0.2302,264.97,False
1775,201,0,4,5,288.98,0.623,0.223109,0.3711,100.86,False
1776,201,0,3,4,80.67,0.367,0.705238,0.3842,67.89,False
1777,201,0,26,27,88.94,0.2238,0.274482,0.2839,1035.05,False
1778,201,0,14,15,170.13,0.2749,0.353652,0.2884,1115.72,False
1779,201,0,4,5,152.94,0.0661,0.984699,0.2775,91.53,False
1780,201,0,18,19,68.69,0.3978,0.055924,0.2839,304.23,False
1781,201,0,18,19,42.08,0.6774,9.5e-05,0.2839,216.7,False
1782,201,0,18,19,1.98,0.1876,0.537236,0.2125,180.21,False
1783,201,0,10,11,278.16,0.0402,0.984729,0.2477,111.53,False
1784,201,0,10,11,286.07,0.1966,0.690061,0.2477,1.63,False
1785,201,0,10,11,78.05,0.1064,0.897692,0.2477,49.97,False
1786,201,0,10,11,301.49,0.3288,0.34812,0.2477,133.76,False
1787,201,0,10,11,37.63,0.1345,0.841408,0.2477,93.45,False
1788,201,0,10,11,332.7,0.3032,0.409256,0.2477,10.28,False
1789,201,0,10,11,305.73,0.1578,0.788026,0.2477,117.7,False
1790,202,0,17,18,22.71,0.4068,0.057878,0.3041,1468.43,False
1791,202,0,47,48,53.35,0.1605,0.299515,0.3819,1429.13,False
1792,202,0,6,7,226.9,0.3955,0.408883,0.4914,46.93,False
1793,202,0,6,7,187.52,0.5867,0.12614,0.4914,75.9,False
1794,202,0,26,27,14.26,0.4827,0.001787,0.4432,429.26,False
1795,202,0,22,23,24.13,0.2913,0.155046,0.4432,391.11,False
1796,202,0,26,27,18.52,0.4133,0.010502,0.4432,435.86,False
1797,202,0,14,15,45.68,0.0483,0.968906,0.4543,47.39,False
1798,202,0,10,11,295.62,0.1892,0.709413,0.4543,103.99,False
1799,202,0,14,15,313.58,0.1667,0.685303,0.4543,111.02,False
1800,202,0,10,11,8.95,0.2178,0.633789,0.4543,37.01,False
1801,202,0,14,15,343.7,0.0833,0.910305,0.4543,102.68,False
1802,203,0,36,37,123.5,0.2098,0.206052,0.3096,1460.32,False
1803,203,0,5,6,128.73,0.1822,0.859912,0.6277,75.74,False
1804,203,0,4,5,182.05,0.4985,0.396434,0.4819,16.93,False
1805,203,0,2,3,30.69,0.9998,0.137353,0.4086,111.48,False
1806,203,0,0,1,,0.0,1.0,0.0,0.0,False
1807,203,0,13,14,156.97,0.1343,0.797395,0.1793,964.83,False
1808,203,0,8,9,227.1,0.1938,0.752495,0.1664,1214.7,False
1809,203,0,19,20,70.57,0.0244,0.989018,0.2295,732.16,False
1810,203,0,2,3,276.12,0.4937,0.676822,0.1664,1.42,False
1811,203,0,4,5,122.38,0.1177,0.952256,0.1403,367.95,False
1812,203,0,8,9,120.66,0.1238,0.89089,0.2619,24.68,False
1813,203,0,10,11,225.83,0.2965,0.425811,0.2619,55.95,False
1814,203,0,7,8,236.42,0.531,0.139428,0.2743,82.96,False
1815,203,0,10,11,193.86,0.2338,0.590826,0.2619,86.83,False
1816,203,0,13,14,89.05,0.1574,0.732246,0.2743,63.61,False
1817,203,0,9,10,252.26,0.3447,0.353257,0.2743,127.46,False
1818,203,0,9,10,75.33,0.1831,0.750067,0.2743,45.98,False
1819,203,0,3,4,241.65,0.836,0.120915,0.3973,57.15,False
1820,203,0,5,6,220.4,0.2343,0.778113,0.3973,21.0,False
1821,203,0,5,6,326.21,0.3045,0.652307,0.5034,16.98,False
1822,204,0,59,60,115.99,0.4247,1.6e-05,0.437,1615.35,False
1823,204,0,3,4,31.79,0.3386,0.743774,0.1247,13.46,False
1824,204,0,3,4,255.04,0.6775,0.275363,0.1817,40.93,False
1825,204,0,12,13,138.48,0.2076,0.605901,0.2284,73.24,False
1826,204,0,14,15,248.03,0.151,0.733856,0.212,46.55,False
1827,204,0,13,14,139.01,0.3721,0.166613,0.225,61.99,False
1828,204,0,17,18,110.73,0.4031,0.061056,0.225,71.08,False
1829,204,0,12,13,48.16,0.074,0.9388,0.2284,63.81,False
1830,204,0,14,15,198.88,0.3068,0.272261,0.212,31.88,False
1831,204,0,2,3,213.14,0.9977,0.138922,0.2094,107.5,False
1832,204,0,4,5,193.56,0.5089,0.380265,0.2387,26.74,False
1833,205,0,63,64,57.93,0.0942,0.573867,0.3573,519.43,False
1834,205,0,10,11,67.73,0.3183,0.372559,0.1501,41.9,False
1835,205,0,24,25,151.4,0.183,0.452338,0.2291,259.17,False
1836,205,0,9,10,123.63,0.0187,0.997034,0.1392,18.24,False
1837,205,0,4,5,259.51,0.0092,0.999703,0.167,10.9,False
1838,205,0,10,11,176.59,0.2889,0.44517,0.3629,80.27,False
1839,205,0,8,9,211.7,0.2444,0.634549,0.3519,103.09,False
1840,205,0,15,16,217.54,0.2027,0.547872,0.3082,86.32,False
1841,205,0,18,19,172.28,0.3134,0.171726,0.3058,131.04,False
1842,205,0,18,19,208.57,0.0954,0.852558,0.3058,38.19,False
1843,205,0,15,16,202.03,0.2446,0.414591,0.3082,141.32,False
1844,205,0,5,6,178.12,0.2052,0.8254,0.3116,6.23,False
1845,205,0,11,12,195.44,0.2959,0.390696,0.3082,56.69,False
1846,205,0,12,13,170.51,0.3335,0.268437,0.3099,111.4,False
1847,205,0,5,6,260.39,0.2346,0.777674,0.3116,25.2,False
1848,205,0,3,4,181.82,0.3568,0.719333,0.3082,24.5,False
1849,205,0,5,6,170.64,0.9748,0.002157,0.3082,54.63,False
1850,206,0,50,51,18.86,0.0571,0.850815,0.4456,1137.67,False
1851,206,0,7,8,124.79,0.1972,0.774567,0.4009,33.83,False
1852,206,0,3,4,359.15,0.5869,0.391241,0.4009,59.89,False
1853,206,0,11,12,127.25,0.1085,0.883298,0.1058,67.29,False
1854,206,0,21,22,172.81,0.1848,0.493588,0.1901,609.14,False
1855,206,0,8,9,217.46,0.745,0.007373,0.1061,149.96,False
1856,206,0,16,17,157.68,0.0796,0.906381,0.1921,198.69,False
1857,206,0,2,3,136.63,0.5269,0.639089,0.1329,37.44,False
1858,206,0,9,10,86.71,0.3832,0.27399,0.2412,98.81,False
1859,206,0,9,10,221.57,0.0556,0.974004,0.2412,72.01,False
1860,206,0,9,10,218.75,0.3451,0.352409,0.2412,66.49,False
1861,206,0,9,10,206.9,0.3532,0.334936,0.2412,32.47,False
1862,206,0,9,10,219.52,0.2339,0.624171,0.2412,38.04,False
1863,206,0,7,8,156.62,0.2566,0.647141,0.2455,153.04,False
1864,206,0,8,9,211.34,0.4408,0.2164,0.2328,0.26,False
1865,207,1,13,14,15.14,0.2189,0.545309,0.2834,571.15,False
1866,209,1,22,23,53.68,0.1979,0.427371,0.2161,720.59,False
1867,210,1,50,51,243.23,0.0394,0.926001,0.3611,1945.76,False
1868,211,0,64,65,105.91,0.192,0.094107,0.6201,488.89,False
1869,211,0,3,4,218.53,0.2849,0.81205,0.2551,10.94,False
1870,211,0,12,13,177.34,0.5433,0.025376,0.8295,70.36,True
1871,211,0,7,8,157.47,0.9883,0.0,0.95,216.55,True
1872,211,0,7,8,136.06,0.8061,0.005688,0.95,124.05,True
1873,211,0,7,8,158.47,0.9807,0.0,0.95,190.92,True
1874,212,0,22,23,28.83,0.234,0.303239,0.8749,11.86,False
1875,212,0,2,3,350.57,0.946,0.180135,0.6664,3.79,False
1876,212,0,40,41,170.96,0.1227,0.55035,0.4194,807.94,False
1877,213,0,64,65,141.75,0.143,0.271275,0.515,814.84,False
1878,213,0,24,25,69.42,0.0318,0.976464,0.8377,10.44,False
1879,213,0,21,22,192.85,0.1912,0.46946,0.8406,224.6,False
1880,215,0,9,10,289.85,0.2886,0.485515,0.7584,9.37,False
1881,215,0,14,15,286.94,0.0808,0.915529,0.6969,7.37,False
1882,215,0,13,14,70.35,0.2767,0.377139,0.8106,14.53,False
1883,215,0,20,21,341.64,0.3397,0.098564,0.7581,26.55,False
1884,215,0,24,25,65.77,0.1796,0.46585,0.0521,325.71,False
1885,215,0,5,6,9.96,0.2487,0.753403,0.5987,25.52,False
1886,215,0,5,6,176.83,0.283,0.692106,0.1198,34.87,False
1887,216,1,38,39,151.34,0.136,0.498216,0.5628,1557.42,False
1888,216,1,19,20,353.26,0.3429,0.10637,0.6253,785.45,False
1889,221,2,11,12,10.82,0.0753,0.942047,0.7021,316.29,False
1890,221,2,8,9,52.52,0.3083,0.482037,0.6673,425.68,False
1891,221,2,10,11,359.22,0.2295,0.602293,0.7076,685.48,False
1892,221,2,11,12,290.35,0.4979,0.062267,0.7021,694.04,False
1893,221,2,10,11,339.71,0.2134,0.645485,0.7076,6.31,False
1894,221,2,8,9,45.28,0.1099,0.913051,0.7003,94.11,False
1895,221,2,3,4,31.35,0.3319,0.752655,0.75,409.98,False
1896,221,2,7,8,286.35,0.1501,0.862903,0.75,176.86,False
1897,221,2,3,4,265.53,0.3325,0.751869,0.7766,9.86,False
1898,221,2,2,3,258.58,0.8966,0.224245,0.7394,161.89,False
1899,221,2,20,21,91.12,0.027,0.985829,0.6772,718.33,False
1900,221,2,20,21,123.09,0.3143,0.138695,0.6896,251.06,False
1901,221,2,19,20,75.69,0.1779,0.554124,0.6918,337.44,False
1902,221,2,19,20,133.66,0.2317,0.365346,0.6918,10.96,False
1903,221,2,19,20,262.94,0.0601,0.935293,0.6918,40.53,False
1904,221,2,16,17,100.52,0.2802,0.289008,0.7104,55.07,False
1905,221,2,18,19,267.01,0.0695,0.918774,0.6985,6.19,False
1906,221,2,3,4,80.85,0.2666,0.833636,0.7051,2.8,False
1907,221,2,41,42,83.1,0.121,0.551313,0.6667,692.74,False
1908,221,2,12,13,265.1,0.2718,0.421009,0.8186,237.5,False
1909,221,2,4,5,342.66,0.4144,0.534002,0.8298,173.41,False
1910,221,2,18,19,256.03,0.086,0.87831,0.7454,389.84,False
1911,221,2,14,15,124.29,0.0769,0.923105,0.8144,34.77,False
1912,221,2,27,28,241.07,0.2526,0.179476,0.6667,518.63,False
1913,221,2,27,28,255.0,0.0643,0.895982,0.6667,405.65,False
1914,221,2,12,13,207.65,0.1983,0.63335,0.8186,139.6,False
1915,221,2,8,9,122.56,0.2028,0.732101,0.787,87.96,False
1916,221,2,12,13,254.34,0.0604,0.958906,0.5637,40.92,False
1917,221,2,8,9,58.7,0.4573,0.19136,0.5182,49.27,False
1918,221,2,7,8,344.82,0.4753,0.211207,0.4768,193.64,False
1919,221,2,5,6,70.88,0.2023,0.829882,0.4429,157.72,False
1920,221,2,3,4,106.79,0.3339,0.750016,0.4429,204.09,False
1921,221,2,3,4,75.93,0.3329,0.751374,0.5679,160.25,False
1922,221,2,5,6,356.84,0.1986,0.83557,0.6536,0.44,False
1923,221,2,1,2,75.83,1.0,0.512221,0.5556,162.34,False
1924,221,2,3,4,104.78,0.7003,0.249037,0.6584,162.18,False
1925,221,2,2,3,117.84,0.8639,0.255861,0.656,55.79,False
1926,221,2,1,2,89.37,1.0,0.512221,0.6584,51.26,False
1927,222,2,20,21,28.34,0.2148,0.402534,0.8435,5.54,False
1928,222,2,24,25,132.55,0.1814,0.458507,0.8367,144.33,False
1929,222,2,22,23,267.34,0.0832,0.861453,0.8393,58.55,False
1930,222,2,18,19,127.97,0.1254,0.758455,0.8435,71.31,False
1931,222,2,13,14,187.84,0.3244,0.259073,0.8457,100.18,False
1932,222,2,50,51,232.02,0.093,0.651006,0.7609,227.93,False
1933,222,2,47,48,271.37,0.0608,0.842158,0.7647,30.56,False
1934,222,2,46,47,358.6,0.0651,0.824431,0.7675,195.29,False
1935,222,2,7,8,266.92,0.5561,0.11323,0.7716,212.25,False
1936,222,2,23,24,70.24,0.1917,0.434029,0.7319,52.28,False
1937,222,2,7,8,11.86,0.1816,0.805414,0.6803,183.45,False
1938,222,2,25,26,101.01,0.5512,0.000301,0.7177,63.94,True
1939,222,2,15,16,6.16,0.235,0.444042,0.7381,235.19,False
1940,222,2,3,4,82.88,0.9718,0.043699,0.7052,4.72,False
1941,222,2,21,22,138.19,0.0866,0.857383,0.7319,395.89,False
1942,222,2,10,11,58.81,0.1102,0.890685,0.7643,34.47,False
1943,222,2,3,4,92.15,0.9885,0.03737,0.3778,13.82,False
1944,223,2,50,51,39.06,0.6122,0.0,0.6656,1542.78,True
1945,223,2,44,45,40.22,0.8003,0.0,0.6945,1219.38,True
1946,223,2,30,31,45.75,0.6451,1e-06,0.6997,450.85,True
1947,223,2,37,38,34.69,0.7014,0.0,0.661,947.09,True
1948,223,2,37,38,33.15,0.6531,0.0,0.6116,669.74,True
1949,223,2,17,18,71.21,0.8157,1e-06,0.6067,255.6,True
1950,223,2,51,52,30.83,0.7098,0.0,0.5693,1606.6,True
1951,223,2,50,51,27.28,0.7222,0.0,0.5829,1637.8,True
1952,223,2,23,24,30.92,0.9657,0.0,0.6131,741.97,True
1953,223,2,10,11,32.16,0.724,0.002925,0.4341,296.38,False
1954,223,2,8,9,33.72,0.756,0.006158,0.4341,190.92,False
1955,224,2,9,10,205.5,0.4987,0.10498,0.8538,347.33,False
1956,224,2,9,10,153.02,0.5019,0.101799,0.8538,87.43,False
1957,224,2,41,42,281.52,0.2487,0.078501,0.8411,1673.8,False
1958,224,2,9,10,183.09,0.4834,0.121344,0.8538,148.41,False
1959,224,2,8,9,166.64,0.6377,0.033115,0.8649,544.52,True
1960,224,2,26,27,294.82,0.6751,2e-06,0.6241,1140.84,True
1961,225,2,9,10,142.38,0.1432,0.839135,0.8285,1550.8,False
1962,225,2,3,4,354.85,0.4981,0.516934,0.9237,320.05,False
1963,225,2,40,41,311.09,0.2124,0.164799,0.8673,1119.32,False
1964,225,2,11,12,267.07,0.61,0.013172,0.868,477.3,True
1965,225,2,18,19,287.92,0.0623,0.934173,0.8759,713.82,False
1966,225,2,5,6,258.65,0.4494,0.384583,0.926,353.32,False
1967,225,2,2,3,199.54,0.5412,0.622503,0.9159,300.84,False
1968,225,2,3,4,320.59,0.3386,0.7438,0.9379,10.88,False
1969,225,2,9,10,279.12,0.3407,0.362097,0.8938,245.55,False
1970,225,2,5,6,48.89,0.2309,0.783912,0.926,3.3,False
1971,225,2,5,6,263.17,0.2171,0.806604,0.926,57.69,False
1972,225,2,4,5,46.94,0.7655,0.090335,0.9168,110.84,False
1973,225,2,3,4,54.01,0.5978,0.376526,0.9391,330.64,False
