tracklet_id,flight_id,cls,n_steps,n_obs,mean_dir_deg,R,rayleigh_p,median_inlier,disp_px,trusted
804,96,1,5,6,7.43,0.5783,0.194109,0.8355,954.65,False
805,96,1,19,20,305.4,0.0653,0.924092,0.8789,12.54,False
806,96,1,11,12,73.1,0.2364,0.551415,0.8435,131.56,False
807,96,1,10,11,167.9,0.3527,0.295471,0.8562,544.9,False
808,96,1,1,2,72.46,1.0,0.512221,0.8435,9.67,False
809,98,1,64,65,250.88,0.8554,0.0,0.9708,646.2,True
810,99,1,8,9,186.77,0.2554,0.608135,0.824,17.82,False
811,99,1,7,8,136.73,0.1323,0.891933,0.8215,4.84,False
812,99,1,45,46,44.35,0.3895,0.000889,0.8125,2101.74,False
813,99,1,20,21,31.69,0.5477,0.001734,0.8369,186.32,True
814,99,1,4,5,99.96,0.102,0.963946,0.7211,85.27,False
815,99,1,3,4,180.68,0.3413,0.740226,0.7725,8.62,False
816,99,1,17,18,92.34,0.1672,0.628556,0.6882,100.5,False
817,99,1,22,23,132.41,0.2343,0.302336,0.6774,713.91,False
818,99,1,6,7,207.45,0.5121,0.214022,0.7186,280.55,False
819,100,1,47,48,168.15,0.1508,0.345027,0.8316,1046.13,False
820,100,1,13,14,192.19,0.3964,0.129484,0.8228,13.85,False
821,100,1,5,6,158.23,0.4369,0.406383,0.8276,2.98,False
822,100,1,27,28,79.27,0.3134,0.069346,0.8102,1329.6,False
823,100,1,14,15,40.68,0.2299,0.485329,0.8147,35.77,False
824,100,1,9,10,235.49,0.1841,0.747681,0.8593,56.87,False
825,100,1,7,8,168.92,0.6062,0.071862,0.8633,5.57,False
826,100,1,7,8,90.66,0.2377,0.688893,0.8633,84.29,False
827,100,1,6,7,41.86,0.148,0.885778,0.8348,4.56,False
828,101,1,53,54,2.81,0.0969,0.609888,0.8194,1446.6,False
829,101,1,8,9,79.73,0.2762,0.558146,0.9075,50.48,False
830,101,1,16,17,262.37,0.1234,0.789161,0.8191,7.22,False
831,101,1,16,17,268.32,0.1466,0.715349,0.8191,8.33,False
832,102,1,11,12,323.94,0.2435,0.531619,0.8849,4.41,False
833,102,1,10,11,346.18,0.2928,0.435184,0.885,5.21,False
834,102,1,64,65,178.47,0.0576,0.809853,0.8855,1631.15,False
835,102,1,44,45,21.43,0.1979,0.178962,0.8914,2353.19,False
836,102,1,28,29,239.2,0.2951,0.086476,0.8997,230.41,False
837,102,1,10,11,76.53,0.2291,0.603258,0.7557,43.48,False
838,104,0,30,31,212.35,0.4047,0.006456,0.8143,406.69,False
839,104,0,25,26,226.81,0.5048,0.001237,0.8526,423.21,True
840,104,0,26,27,117.82,0.0455,0.948527,0.9162,476.76,False
841,104,0,26,27,191.88,0.1917,0.38858,0.9162,316.7,False
842,104,0,9,10,310.05,0.5173,0.087312,0.9531,21.7,False
843,104,0,19,20,204.55,0.7115,1.6e-05,0.7797,784.35,True
844,105,0,12,13,299.06,0.1549,0.757628,0.9082,14.79,False
845,105,0,12,13,282.42,0.2477,0.488529,0.9082,400.3,False
846,105,0,31,32,280.94,0.0702,0.860463,0.8961,679.68,False
847,105,0,42,43,354.18,0.1949,0.203573,0.8216,630.43,False
848,105,0,27,28,299.14,0.1515,0.54262,0.8584,341.66,False
849,105,0,11,12,18.63,0.1308,0.834927,0.8147,41.98,False
850,105,0,26,27,345.12,0.4076,0.011977,0.7117,215.87,False
851,105,0,40,41,316.77,0.456,0.000168,0.6908,2154.26,False
852,106,0,10,11,285.39,0.2596,0.521441,0.7189,40.2,False
853,106,0,10,11,44.42,0.0678,0.957157,0.7189,41.04,False
854,106,0,8,9,26.6,0.6526,0.027546,0.7292,48.91,True
855,106,0,51,52,339.35,0.1047,0.574218,0.7233,1152.07,False
856,106,0,8,9,29.15,0.5443,0.090696,0.7402,936.03,False
857,106,0,3,4,324.44,0.9538,0.051217,0.757,45.14,False
858,106,0,0,1,,0.0,1.0,0.0,0.0,False
859,106,0,17,18,294.48,0.233,0.40329,0.871,296.86,False
860,106,0,2,3,29.61,0.7762,0.3483,0.861,3.79,False
861,111,1,26,27,230.99,0.3127,0.077594,0.6066,2309.74,False
862,111,1,40,41,75.76,0.0753,0.798936,0.5753,863.18,False
863,111,1,22,23,95.34,0.665,1.8e-05,0.6521,301.79,True
864,112,1,44,45,298.2,0.1817,0.235138,0.6516,141.12,False
865,112,1,24,25,9.31,0.2779,0.157095,0.6249,226.39,False
866,112,1,17,18,353.25,0.1645,0.637822,0.54,93.24,False
867,112,1,9,10,265.93,0.3813,0.277586,0.4419,41.07,False
868,112,1,24,25,4.81,0.253,0.21685,0.7954,106.42,False
869,112,1,1,2,239.41,1.0,0.512221,0.4462,175.43,False
870,112,1,6,7,34.34,0.0269,0.99601,0.6321,25.57,False
871,112,1,23,24,195.45,0.1116,0.754991,0.8027,182.27,False
872,112,1,13,14,86.68,0.3785,0.156154,0.8512,215.95,False
873,112,1,0,1,,0.0,1.0,0.0,0.0,False
874,113,1,11,12,314.3,0.6571,0.00591,0.5616,48.52,True
875,113,1,4,5,34.75,0.9071,0.024868,0.5078,115.93,False
876,113,1,4,5,58.06,0.4519,0.471558,0.5078,90.59,False
877,113,1,4,5,201.58,0.478,0.428934,0.5078,18.41,False
878,113,1,48,49,299.6,0.1399,0.39297,0.5071,2671.2,False
879,113,1,11,12,201.21,0.4589,0.096884,0.5839,14.2,False
880,113,1,10,11,202.86,0.3776,0.245684,0.6029,118.08,False
881,113,1,9,10,257.7,0.1619,0.798964,0.5839,3.4,False
882,113,1,26,27,285.41,0.1627,0.506714,0.421,725.45,False
883,113,1,8,9,24.68,0.1372,0.86766,0.421,66.77,False
884,113,1,15,16,181.12,0.2046,0.541652,0.3119,3293.38,False
885,113,1,4,5,122.54,0.3225,0.688002,0.303,56.9,False
886,114,1,13,14,168.98,0.0822,0.918865,0.3988,803.16,False
887,114,1,27,28,232.29,0.3678,0.024401,0.466,2448.34,False
888,114,1,7,8,212.22,0.5249,0.146298,0.44,26.99,False
889,114,1,17,18,236.79,0.31,0.196944,0.2301,1680.76,False
890,114,1,5,6,5.0,0.2027,0.8293,0.3529,392.89,False
891,114,1,1,2,282.48,1.0,0.512221,0.2045,8.1,False
892,114,1,0,1,,0.0,1.0,0.0,0.0,False
893,114,1,20,21,238.37,0.2201,0.38431,0.2872,1519.51,False
894,115,1,4,5,144.19,0.1807,0.890748,0.1604,511.77,False
895,115,1,16,17,140.29,0.2771,0.29723,0.4602,1153.62,False
896,115,1,4,5,115.29,0.2023,0.864762,0.8537,5.21,False
897,115,1,15,16,232.5,0.1551,0.703882,0.4312,2250.4,False
898,115,1,14,15,281.62,0.3806,0.131557,0.5347,492.9,False
899,115,1,40,41,151.79,0.0908,0.721424,0.4269,2079.98,False
900,115,1,2,3,342.14,0.147,0.967162,0.2897,176.05,False
901,116,1,38,39,159.53,0.1036,0.667781,0.4843,3367.05,False
902,116,1,3,4,13.52,0.8486,0.111671,0.5413,14.31,False
903,116,1,7,8,318.0,0.3842,0.369537,0.1977,65.75,False
904,116,1,12,13,213.72,0.3905,0.161558,0.6771,58.55,False
905,116,1,32,33,212.72,0.1685,0.406314,0.5668,1316.79,False
906,116,1,12,13,233.76,0.4138,0.127789,0.4602,1000.36,False
907,116,1,13,14,187.55,0.1877,0.641316,0.3188,752.99,False
908,117,1,32,33,311.16,0.117,0.648654,0.4959,951.81,False
909,117,1,7,8,346.04,0.3482,0.443956,0.4853,11.41,False
910,117,1,20,21,83.93,0.1305,0.716438,0.4493,489.92,False
911,117,1,27,28,40.09,0.0735,0.866324,0.5882,1098.57,False
912,117,1,3,4,99.62,0.6975,0.252194,0.5521,61.22,False
913,117,1,9,10,65.71,0.1894,0.735081,0.6345,451.71,False
914,117,1,18,19,275.52,0.2132,0.447272,0.5148,929.15,False
915,117,1,8,9,288.23,0.5474,0.088058,0.4953,19.39,False
916,118,1,34,35,291.42,0.0337,0.962656,0.4886,179.23,False
917,118,1,23,24,22.16,0.1755,0.497336,0.5182,809.83,False
918,118,1,22,23,17.9,0.1132,0.75862,0.4781,111.4,False
919,118,1,30,31,328.28,0.1808,0.378049,0.4418,583.09,False
920,118,1,5,6,81.05,0.3907,0.489881,0.6667,123.63,False
921,118,1,5,6,40.73,0.4805,0.332759,0.6667,142.66,False
922,118,1,7,8,325.48,0.3827,0.372551,0.4,22.99,False
923,120,0,48,49,281.58,0.1675,0.261433,0.3424,1702.71,False
924,120,0,6,7,285.92,0.1512,0.880968,0.594,295.86,False
925,120,0,15,16,267.77,0.3267,0.204073,0.4958,1267.74,False
926,120,0,25,26,280.76,0.336,0.058003,0.4733,571.55,False
927,120,0,14,15,333.32,0.2585,0.399636,0.3884,951.52,False
928,120,0,1,2,102.26,1.0,0.512221,0.4087,6.93,False
929,120,0,6,7,290.3,0.1205,0.922863,0.4228,13.0,False
930,121,0,28,29,128.22,0.0888,0.804508,0.4908,1698.19,False
931,121,0,27,28,325.14,0.2761,0.127472,0.4493,91.85,False
932,121,0,26,27,306.58,0.1983,0.363159,0.4685,59.09,False
933,121,0,36,37,272.38,0.2279,0.154474,0.5015,1092.75,False
934,121,0,1,2,348.13,1.0,0.512221,0.5606,20.55,False
935,122,0,29,30,202.39,0.1038,0.734908,0.4304,2545.28,False
936,122,0,5,6,165.73,0.3374,0.590196,0.5426,10.07,False
937,122,0,1,2,28.72,1.0,0.512221,0.4138,5.2,False
938,122,0,20,21,316.95,0.3848,0.049845,0.3261,3482.34,False
939,122,0,12,13,266.1,0.3746,0.187816,0.4545,846.68,False
940,122,0,1,2,23.03,1.0,0.512221,0.6063,56.82,False
941,122,0,4,5,291.17,0.5138,0.372747,0.7025,53.92,False
942,122,0,11,12,222.28,0.2884,0.410102,0.1429,329.99,False
943,122,0,15,16,346.29,0.2853,0.29983,0.6815,1006.84,False
944,123,0,13,14,52.62,0.2308,0.509369,0.1724,3142.57,False
945,123,0,5,6,153.86,0.0882,0.965455,0.5,513.04,False
946,123,0,2,3,9.27,0.7807,0.343282,0.4105,9.18,False
947,123,0,0,1,,0.0,1.0,0.0,0.0,False
948,123,0,12,13,14.77,0.5984,0.0106,0.3289,279.45,False
949,123,0,44,45,345.08,0.2595,0.050781,0.5499,2835.36,False
950,123,0,1,2,26.2,1.0,0.512221,0.1333,248.44,False
951,123,0,3,4,332.16,0.498,0.517054,0.6903,584.73,False
952,123,0,0,1,,0.0,1.0,0.0,0.0,False
953,123,0,0,1,,0.0,1.0,0.0,0.0,False
954,124,0,23,24,296.55,0.1145,0.743639,0.3803,1347.83,False
955,124,0,28,29,138.94,0.0267,0.980606,0.4459,2320.71,False
956,124,0,0,1,,0.0,1.0,0.0,0.0,False
957,124,0,0,1,,0.0,1.0,0.0,0.0,False
958,124,0,38,39,208.51,0.2685,0.063745,0.5208,2468.33,False
959,124,0,2,3,290.31,0.1686,0.957018,0.6824,1.08,False
960,124,0,0,1,,0.0,1.0,0.0,0.0,False
961,124,0,7,8,232.71,0.5276,0.143167,0.635,11.77,False
962,129,0,63,64,19.78,0.138,0.302164,0.8007,179.66,False
963,129,0,62,63,314.88,0.0635,0.780352,0.8034,34.53,False
964,129,0,40,41,109.5,0.1057,0.642554,0.8135,10.31,False
965,129,0,62,63,87.89,0.1662,0.180855,0.8034,228.71,False
966,129,0,32,33,16.35,0.2501,0.135132,0.8122,18.31,False
967,129,0,32,33,57.6,0.1244,0.613188,0.8122,27.97,False
968,129,0,32,33,90.56,0.1537,0.472871,0.8122,42.72,False
969,129,0,19,20,122.92,0.1472,0.668277,0.7887,15.96,False
970,129,0,19,20,59.95,0.0616,0.932205,0.7887,26.87,False
971,129,0,19,20,109.0,0.1413,0.689832,0.7887,48.26,False
972,130,0,37,38,3.53,0.0776,0.802375,0.8448,83.22,False
973,130,0,34,35,26.4,0.0954,0.736691,0.8565,178.53,False
974,130,0,37,38,38.24,0.3251,0.019012,0.8448,126.14,False
975,130,0,37,38,56.3,0.257,0.086179,0.8448,99.59,False
976,130,0,36,37,57.35,0.288,0.049436,0.8492,71.85,False
977,130,0,36,37,51.59,0.342,0.013853,0.8444,96.35,False
978,130,0,35,36,74.89,0.232,0.152217,0.8448,82.6,False
979,130,0,33,34,49.93,0.2141,0.221712,0.8448,23.8,False
980,131,0,26,27,354.22,0.1319,0.640243,0.8339,6.1,False
981,131,0,28,29,13.98,0.1588,0.497485,0.8339,60.71,False
982,131,0,28,29,4.72,0.1679,0.458219,0.8339,112.24,False
983,131,0,28,29,7.99,0.2685,0.132789,0.8339,88.36,False
984,131,0,28,29,47.3,0.1614,0.486225,0.8339,70.89,False
985,131,0,26,27,20.75,0.2098,0.321553,0.8457,8.43,False
986,131,0,25,26,358.19,0.1956,0.387985,0.8541,73.23,False
987,132,0,12,13,191.45,0.143,0.789534,0.492,65.75,False
988,132,0,12,13,201.67,0.3073,0.328889,0.492,49.51,False
989,132,0,15,16,129.7,0.2219,0.485295,0.4952,352.67,False
990,132,0,13,14,156.39,0.1953,0.617984,0.5185,326.08,False
991,132,0,12,13,66.84,0.4245,0.114163,0.5485,133.24,False
992,132,0,11,12,81.98,0.3735,0.219439,0.5784,242.09,False
993,132,0,8,9,78.8,0.726,0.009953,0.6532,97.53,True
994,132,0,8,9,100.43,0.481,0.158763,0.6233,254.86,False
995,132,0,8,9,101.91,0.2023,0.733366,0.6233,237.5,False
996,132,0,2,3,243.28,0.8947,0.226024,0.3799,86.38,False
997,132,0,3,4,260.59,0.9877,0.037659,0.4038,179.15,False
998,132,0,1,2,260.12,1.0,0.512221,0.5185,17.95,False
999,132,0,1,2,28.19,1.0,0.512221,0.4038,131.09,False
1000,132,0,10,11,274.39,0.4115,0.186609,0.2121,852.75,False
1001,132,0,2,3,229.79,0.9606,0.167959,0.4417,83.22,False
1002,132,0,0,1,,0.0,1.0,0.0,0.0,False
1003,132,0,14,15,294.05,0.1627,0.697919,0.2034,2445.26,False
1004,132,0,11,12,282.26,0.4458,0.111319,0.2069,756.0,False
1005,132,0,2,3,206.16,0.567,0.592386,0.4417,86.16,False
1006,132,0,7,8,282.43,0.5776,0.093821,0.2174,760.83,False
1007,132,0,12,13,277.42,0.108,0.874082,0.2034,2256.29,False
1008,132,0,8,9,284.26,0.4827,0.156576,0.2121,628.7,False
1009,132,0,6,7,294.21,0.3716,0.455741,0.2121,755.93,False
1010,132,0,5,6,252.85,0.5619,0.214496,0.2069,256.93,False
1011,132,0,11,12,251.19,0.1352,0.824467,0.2,2356.22,False
1012,132,0,3,4,247.77,0.3226,0.764846,0.2,256.38,False
1013,132,0,5,6,271.41,0.1686,0.878783,0.2,1142.77,False
1014,132,0,2,3,273.78,0.8678,0.252,0.2,98.31,False
1015,132,0,1,2,244.69,1.0,0.512221,0.2,62.84,False
1016,132,0,3,4,38.63,0.5303,0.470584,0.1875,1454.52,False
1017,132,0,2,3,7.55,0.2326,0.919508,0.4837,354.92,False
1018,132,0,2,3,215.79,0.0692,0.992646,0.4837,341.92,False
1019,132,0,2,3,17.63,0.2041,0.937524,0.4837,349.97,False
1020,132,0,2,3,330.67,0.9527,0.174486,0.4837,307.9,False
1021,132,0,0,1,,0.0,1.0,0.0,0.0,False
1022,132,0,3,4,197.57,0.3749,0.694369,0.4444,9.04,False
1023,132,0,3,4,197.75,0.3748,0.694552,0.4444,9.03,False
1024,132,0,3,4,197.65,0.3749,0.694378,0.4444,9.04,False
1025,132,0,3,4,197.77,0.3749,0.694321,0.4444,9.04,False
1026,132,0,3,4,197.69,0.3748,0.694474,0.4444,9.04,False
1027,132,0,3,4,197.68,0.375,0.694254,0.4444,9.04,False
1028,132,0,3,4,197.95,0.3749,0.69435,0.4444,9.05,False
1029,132,0,1,2,259.9,1.0,0.512221,0.4048,16.56,False
1030,132,0,3,4,197.49,0.3748,0.694432,0.4444,9.03,False
1031,132,0,0,1,,0.0,1.0,0.0,0.0,False
1032,132,0,1,2,54.64,1.0,0.512221,0.6296,20.02,False
1033,132,0,17,18,75.88,0.3014,0.21577,0.6901,484.66,False
1034,132,0,1,2,251.22,1.0,0.512221,0.6296,44.04,False
1035,132,0,16,17,131.24,0.0526,0.95794,0.687,454.14,False
1036,132,0,1,2,259.71,1.0,0.512221,0.6296,39.7,False
1037,132,0,0,1,,0.0,1.0,0.0,0.0,False
1038,132,0,1,2,34.13,1.0,0.512221,0.6296,18.11,False
1039,132,0,9,10,48.26,0.0253,0.994557,0.6726,394.4,False
1040,132,0,16,17,129.83,0.1286,0.772905,0.687,469.05,False
1041,132,0,20,21,77.93,0.3509,0.083914,0.7216,198.31,False
1042,132,0,14,15,84.95,0.174,0.662373,0.6906,90.77,False
1043,132,0,10,11,136.25,0.2411,0.570953,0.687,107.64,False
1044,132,0,12,13,177.12,0.1617,0.738795,0.687,185.85,False
1045,132,0,15,16,222.49,0.0321,0.985171,0.6911,146.82,False
1046,134,1,16,17,161.48,0.4136,0.0626,0.6495,43.86,False
1047,134,1,21,22,139.52,0.4434,0.014335,0.6621,165.92,False
1048,134,1,60,61,65.72,0.3033,0.003676,0.7446,305.38,False
1049,134,1,4,5,222.73,0.0136,0.999351,0.531,209.34,False
1050,134,1,54,55,116.59,0.2397,0.044252,0.7535,403.73,False
1051,134,1,18,19,141.35,0.1717,0.594769,0.6814,53.67,False
1052,134,1,33,34,84.65,0.0832,0.798058,0.7794,85.3,False
1053,134,1,33,34,323.57,0.1607,0.42984,0.7794,61.95,False
1054,134,1,33,34,48.35,0.0525,0.914366,0.7794,32.35,False
1055,134,1,33,34,13.13,0.0606,0.887353,0.7794,34.15,False
1056,134,1,33,34,244.62,0.1561,0.450987,0.7794,48.46,False
1057,134,1,33,34,220.88,0.1487,0.485545,0.7794,62.44,False
1058,134,1,33,34,130.59,0.0727,0.842036,0.7794,49.53,False
1059,134,1,31,32,321.84,0.2187,0.228494,0.7803,170.77,False
1060,134,1,29,30,174.74,0.2889,0.088157,0.7803,56.61,False
1061,135,1,50,51,97.04,0.0475,0.89409,0.8283,375.28,False
1062,135,1,28,29,172.14,0.2258,0.241618,0.8381,279.46,False
1063,135,1,37,38,91.73,0.2238,0.156982,0.8383,318.83,False
1064,135,1,12,13,67.29,0.109,0.871785,0.8435,81.22,False
1065,135,1,64,65,141.96,0.0916,0.585983,0.8378,267.94,False
1066,135,1,8,9,264.62,0.2476,0.626998,0.8435,23.32,False
1067,135,1,39,40,93.71,0.1856,0.262281,0.8378,300.97,False
1068,135,1,8,9,220.81,0.2093,0.71718,0.8435,37.05,False
1069,135,1,6,7,335.13,0.4571,0.29802,0.8505,262.32,False
1070,135,1,25,26,101.97,0.2368,0.248214,0.8256,54.05,False
1071,135,1,24,25,88.37,0.2101,0.350191,0.832,47.6,False
1072,135,1,20,21,104.76,0.225,0.368092,0.832,66.94,False
1073,135,1,21,22,46.18,0.1541,0.612759,0.8383,75.35,False
1074,135,1,19,20,88.56,0.0608,0.933832,0.853,5.12,False
1075,135,1,30,31,121.5,0.293,0.075193,0.8225,315.94,False
1076,135,1,17,18,41.22,0.0741,0.913241,0.8655,60.33,False
1077,135,1,19,20,221.13,0.0853,0.873828,0.853,3.93,False
1078,135,1,16,17,105.71,0.3637,0.120018,0.8669,68.55,False
1079,135,1,16,17,77.23,0.179,0.606091,0.8669,72.71,False
1080,135,1,11,12,84.19,0.1045,0.891251,0.8255,33.63,False
1081,135,1,11,12,197.66,0.2433,0.532253,0.8255,12.13,False
1082,135,1,9,10,128.33,0.2686,0.535481,0.8684,49.07,False
1083,135,1,9,10,99.54,0.5538,0.059233,0.8684,70.75,False
1084,135,1,10,11,98.8,0.4274,0.162427,0.847,77.58,False
1085,135,1,9,10,94.13,0.3068,0.440778,0.8684,67.32,False
1086,135,1,9,10,118.4,0.4488,0.165036,0.8684,22.62,False
1087,135,1,11,12,64.03,0.4814,0.075508,0.8255,60.79,False
1088,135,1,9,10,291.78,0.1444,0.836685,0.8684,10.07,False
1089,135,1,6,7,90.84,0.0348,0.993335,0.8019,202.55,False
1090,135,1,10,11,26.18,0.206,0.665438,0.8565,8.08,False
1091,135,1,9,10,24.84,0.395,0.251856,0.8669,89.4,False
1092,136,1,2,3,123.97,0.9406,0.184706,0.7897,1.57,False
1093,136,1,22,23,106.54,0.2538,0.244873,0.8091,17.12,False
1094,136,1,0,1,,0.0,1.0,0.0,0.0,False
1095,136,1,31,32,72.45,0.1058,0.710064,0.8393,74.79,False
1096,136,1,30,31,206.71,0.1373,0.5721,0.8388,42.79,False
1097,136,1,29,30,1.65,0.028,0.977851,0.8383,71.56,False
1098,136,1,51,52,16.15,0.1009,0.597145,0.8018,1730.73,False
1099,136,1,28,29,272.89,0.1706,0.446512,0.831,37.25,False
1100,136,1,29,30,41.56,0.0563,0.913441,0.8383,33.62,False
1101,137,1,26,27,251.85,0.3023,0.092103,0.8419,164.88,False
1102,137,1,30,31,72.75,0.0153,0.993117,0.8462,131.73,False
1103,137,1,32,33,276.77,0.1299,0.586596,0.8419,112.55,False
1104,137,1,61,62,276.32,0.0568,0.82262,0.8316,341.5,False
1105,137,1,27,28,293.08,0.1144,0.705995,0.8435,30.02,False
1106,137,1,27,28,240.78,0.0868,0.818552,0.8435,22.61,False
1107,137,1,24,25,258.12,0.1626,0.535092,0.8462,64.83,False
1108,137,1,24,25,208.3,0.1963,0.400739,0.8462,137.46,False
1109,137,1,29,30,266.37,0.2394,0.190593,0.8489,48.91,False
1110,137,1,10,11,305.52,0.1626,0.776504,0.8596,4.98,False
1111,137,1,17,18,111.58,0.2393,0.383476,0.8435,322.32,False
1112,137,1,21,22,218.04,0.1402,0.666825,0.8435,108.76,False
1113,137,1,28,29,25.81,0.4502,0.002783,0.8022,77.75,False
1114,137,1,28,29,24.8,0.1969,0.340782,0.8022,19.23,False
1115,137,1,27,28,207.15,0.2228,0.264086,0.8072,43.57,False
1116,137,1,25,26,252.59,0.1694,0.492567,0.8092,44.58,False
1117,137,1,26,27,207.31,0.2057,0.33597,0.8101,4.65,False
1118,137,1,23,24,316.74,0.0846,0.850985,0.811,3.46,False
1119,137,1,23,24,234.7,0.1741,0.503038,0.811,19.56,False
1120,137,1,22,23,262.06,0.355,0.060896,0.8126,30.16,False
1121,137,1,15,16,44.88,0.2729,0.332945,0.8143,27.21,False
1122,137,1,19,20,219.95,0.2801,0.22758,0.8072,55.08,False
1123,137,1,17,18,147.82,0.1723,0.610473,0.8072,93.76,False
1124,137,1,0,1,,0.0,1.0,0.0,0.0,False
1125,138,1,62,63,174.82,0.0686,0.748287,0.8225,374.15,False
1126,138,1,32,33,278.93,0.1255,0.607557,0.8259,96.56,False
1127,138,1,36,37,239.16,0.1869,0.286066,0.8277,112.23,False
1128,138,1,63,64,221.95,0.0279,0.952567,0.82,243.84,False
1129,138,1,8,9,149.42,0.3419,0.405531,0.7746,126.81,False
1130,138,1,31,32,250.81,0.1137,0.673515,0.8255,4.33,False
1131,138,1,34,35,250.58,0.1903,0.293929,0.8259,66.83,False
1132,138,1,36,37,255.54,0.226,0.159304,0.8277,58.11,False
1133,138,1,3,4,234.36,0.3964,0.664107,0.7315,60.86,False
1134,138,1,29,30,301.93,0.2002,0.315461,0.82,164.24,False
1135,138,1,31,32,293.46,0.2104,0.255342,0.8255,5.86,False
1136,138,1,33,34,290.43,0.1197,0.626866,0.8263,95.7,False
1137,138,1,30,31,303.07,0.1315,0.599269,0.8259,96.15,False
1138,138,1,26,27,276.87,0.3064,0.086222,0.8259,23.97,False
1139,138,1,5,6,313.7,0.397,0.478379,0.7478,4.4,False
1140,138,1,27,28,236.88,0.081,0.840309,0.8405,109.12,False
1141,138,1,12,13,293.65,0.3033,0.338726,0.8511,109.8,False
1142,138,1,37,38,4.58,0.0316,0.964173,0.82,290.17,False
1143,138,1,11,12,260.42,0.4149,0.15135,0.8574,71.84,False
1144,138,1,37,38,115.75,0.0595,0.878502,0.82,322.27,False
1145,138,1,23,24,179.77,0.1588,0.564858,0.7964,48.97,False
1146,138,1,21,22,101.02,0.0264,0.985756,0.7965,1.09,False
1147,138,1,10,11,67.35,0.1596,0.783758,0.7944,25.84,False
1148,138,1,18,19,68.87,0.0817,0.889636,0.7964,45.61,False
1149,138,1,22,23,160.66,0.1645,0.55654,0.7964,52.3,False
1150,138,1,21,22,265.48,0.0855,0.860437,0.7965,3.35,False
1151,138,1,19,20,141.73,0.1071,0.808256,0.8025,57.37,False
1152,138,1,15,16,126.09,0.5226,0.014097,0.8025,146.54,True
1153,139,1,30,31,272.4,0.2087,0.272798,0.8315,30.98,False
1154,139,1,29,30,27.8,0.0811,0.828731,0.8214,37.49,False
1155,139,1,62,63,278.34,0.0995,0.543137,0.8093,523.74,False
1156,139,1,64,65,280.15,0.164,0.179166,0.8093,502.76,False
1157,139,1,31,32,288.64,0.15,0.501432,0.8415,60.12,False
1158,139,1,30,31,278.21,0.1057,0.718514,0.8315,83.74,False
1159,139,1,30,31,325.38,0.2174,0.243879,0.8315,62.75,False
1160,139,1,23,24,257.72,0.1136,0.747403,0.8477,116.55,False
1161,139,1,46,47,225.9,0.3868,0.000841,0.8093,320.91,False
1162,139,1,21,22,282.25,0.1213,0.73885,0.8585,38.92,False
1163,139,1,24,25,245.51,0.1172,0.723322,0.7515,22.07,False
1164,139,1,23,24,112.82,0.0188,0.992091,0.75,5.54,False
1165,139,1,20,21,243.88,0.2831,0.202883,0.7281,15.94,False
1166,139,1,28,29,327.08,0.2265,0.239532,0.7771,9.57,False
1167,140,1,31,32,243.1,0.2484,0.147772,0.832,592.87,False
1168,140,1,6,7,260.41,0.335,0.530053,0.8256,14.37,False
1169,140,1,8,9,277.42,0.4281,0.237022,0.8144,342.42,False
1170,140,1,0,1,,0.0,1.0,0.0,0.0,False
1171,140,1,21,22,256.81,0.4353,0.016857,0.8583,492.14,False
1172,140,1,4,5,277.32,0.3434,0.65354,0.8208,12.67,False
1173,140,1,9,10,218.94,0.2375,0.614951,0.9255,14.21,False
1174,140,1,13,14,149.75,0.1834,0.654337,0.914,396.14,False
1175,140,1,9,10,277.64,0.0793,0.947872,0.9255,86.61,False
1176,140,1,13,14,140.83,0.2856,0.353365,0.8627,543.67,False
1177,140,1,12,13,124.89,0.4309,0.106594,0.8395,586.94,False
1178,140,1,3,4,67.38,0.5138,0.494197,0.4634,245.2,False
1179,140,1,8,9,90.53,0.4877,0.150185,0.6631,1277.92,False
1180,140,1,1,2,309.02,1.0,0.512221,0.1333,335.41,False
1181,140,1,14,15,12.93,0.0453,0.972632,0.9101,1420.33,False
1182,140,1,13,14,125.75,0.3348,0.23667,0.9186,801.29,False
1183,140,1,8,9,281.26,0.3283,0.435893,0.9213,79.73,False
1184,140,1,8,9,344.33,0.1776,0.787752,0.9213,71.97,False
1185,140,1,6,7,331.34,0.2886,0.62638,0.9303,41.74,False
1186,140,1,6,7,27.6,0.2502,0.704729,0.9303,34.9,False
1187,140,1,5,6,48.85,0.25,0.751307,0.932,64.12,False
1188,140,1,6,7,65.38,0.3052,0.591864,0.9179,792.43,False
1189,140,1,15,16,315.56,0.1162,0.821598,0.8586,494.12,False
1190,140,1,11,12,320.44,0.3041,0.37026,0.8539,515.34,False
1191,140,1,1,2,94.26,1.0,0.512221,0.7965,58.51,False
1192,140,1,3,4,53.63,0.3897,0.673633,0.9305,26.02,False
1193,140,1,3,4,168.55,0.6813,0.270863,0.9305,24.32,False
1194,140,1,3,4,148.64,0.6785,0.274154,0.9305,40.8,False
1195,140,1,3,4,58.56,0.7378,0.208591,0.9305,3.07,False
1196,140,1,2,3,194.42,0.0245,0.999074,0.9355,7.21,False
1197,141,1,8,9,296.56,0.3501,0.387589,0.7056,349.03,False
1198,141,1,23,24,7.69,0.2048,0.385487,0.7273,447.5,False
1199,141,1,3,4,281.32,0.9887,0.03731,0.801,276.04,False
1200,141,1,0,1,,0.0,1.0,0.0,0.0,False
